path,label
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_85.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_6.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_204.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_149.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_179.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_34.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_68.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_105.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_75.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_97.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_114.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_62.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_72.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_56.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_113.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_49.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_83.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_178.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_139.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_105.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_78.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Other/AG-Furrnando-and-Harley-on-Cottontal-Cottage.jpg,Other
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_205.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_129.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_141.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_114.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_39.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_27.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_117.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_193.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_57.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_124.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_36.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_64.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_143.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_49.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_150.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_201.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_1.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_77.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_137.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_101.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_84.jpg,Dog
